0,32
2,47
4,49
6,36
8,24
10,114
12,43
14,1
16,3
18,0
20,0
22,3
24,34
26,0
28,0
30,0
32,6
34,0
36,0
38,0
40,1
42,32
44,0
46,5
48,1
50,0
52,0
54,0
56,31
58,0
60,0
62,6
64,1
66,0
68,0
70,0
72,0
74,0
76,0
78,32
80,0
82,0
84,3
86,5
88,0
90,0
92,1
94,0
96,0
98,33
100,0
102,11
104,0
106,0
108,0
110,1
112,0
114,0
116,0
118,32
120,0
122,6
124,0
126,0
128,0
130,0
132,1
134,0
136,31
138,0
140,0
142,10
144,0
146,0
148,0
150,1
152,1
154,0
156,7
158,24
160,0
162,9
164,5
166,0
168,0
170,0
172,0
174,18
176,13
178,0
180,0
182,7
184,0
186,0
188,0
190,1
192,0
194,0
196,0
198,35
200,0
202,2
204,3
206,0
208,0
210,0
212,1
214,0
216,0
218,31
220,1
222,0
224,1
226,33
228,0
230,0
232,0
234,0
236,33
238,0
240,0
242,0
244,6
246,6
248,0
250,0
252,0
254,31
256,0
258,0
260,0
262,1
264,35
266,0
268,0
270,1
272,0
274,3
276,42
278,0
280,0
282,7
284,32
286,0
288,0
290,0
292,0
294,0
296,1
298,0
300,31
302,12
304,0
306,0
308,0
310,1
312,1
314,4
316,33
318,0
320,0
322,12
324,0
326,0
328,1
330,1
332,3
334,3
336,1
338,8
340,45
342,2
344,5
346,5
348,10
350,38
352,21
354,4
356,4
358,33
360,6
362,38
364,13
366,33
368,9
370,4
372,6
374,49
376,5
378,6
380,15
382,28
384,36
386,6
388,9
390,20
392,37
394,43
396,10
398,20
400,11
402,10
404,7
406,43
408,8
410,7
412,17
414,38
416,41
418,35
420,33
422,10
424,42
426,44
428,34
430,14
432,14
434,37
436,16
438,64
440,19
442,22
444,39
446,22
448,10
450,12
452,40
454,13
456,60
458,9
460,38
462,10
464,44
466,13
468,16
470,9
472,39
474,12
476,47
478,19
480,42
482,38
484,24
486,41
488,44
490,17
492,28
494,34
496,37
498,36
500,10
502,40
504,39
506,22
508,55
510,41
512,10
514,19
516,20
518,47
520,44
522,16
524,51
526,23
528,51
530,50
532,40
534,34
536,57
538,29
540,81
542,63
544,86
546,48
548,70
550,94
552,78
554,89
556,41
558,40
560,136
562,141
564,76
566,42
568,68
570,108
572,59
574,135
576,113
578,152
580,80
582,127
584,137
586,105
588,156
590,125
592,88
594,87
596,80
598,66
600,63
602,72
604,69
606,69
608,39
610,55
612,101
614,145
616,141
618,145
620,91
622,71
624,96
626,93
628,113
630,122
632,100
634,84
636,101
638,91
640,72
642,83
644,63
646,44
648,44
650,73
652,88
654,118
656,152
658,74
660,100
662,126
664,176
666,165
668,128
670,169
672,160
674,106
676,156
678,152
680,197
682,129
684,98
686,59
688,146
690,153
692,140
694,157
696,187
698,192
700,138
702,167
704,171
706,182
708,154
710,208
712,236
714,185
716,168
718,164
720,178
722,178
724,145
726,197
728,203
730,201
732,188
734,193
736,176
738,213
740,236
742,204
744,261
746,262
748,260
750,176
752,103
754,127
756,145
758,143
760,163
762,132
764,185
766,120
768,60
770,133
772,144
774,143
776,169
778,134
780,158
782,75
784,67
786,116
788,148
790,124
792,131
794,118
796,56
798,113
800,105
802,95
804,86
806,92
808,95
810,90
812,88
814,94
816,140
818,41
820,0
822,0
824,0
826,0
828,0
830,0
832,0
834,0
836,0
838,0
840,0
842,0
844,0
846,0
848,0
850,0
852,0
854,0
856,0
858,0
860,0
862,0
864,0
866,0
868,0
870,0
872,0
874,0
876,0
878,0
880,0
882,0
884,0
886,0
888,0
890,0
892,0
894,0
896,0
898,0
900,0
902,0
904,0
906,0
908,0
910,0
912,0
914,0
916,0
918,0
920,0
922,0
924,0
926,0
928,0
930,0
932,0
934,0
936,0
938,0
940,0
942,0
944,0
946,0
948,0
950,0
952,0
954,0
956,0
958,0
960,0
962,0
964,0
966,0
968,0
970,0
972,0
974,0
976,0
978,0
980,0
982,0
984,0
986,0
988,0
990,0
992,0
994,0
996,0
998,0
1000,0
1002,0
1004,0
1006,0
1008,0
1010,0
1012,0
1014,0
1016,0
1018,0
1020,0
1022,0
1024,0
1026,0
1028,0
1030,0
1032,0
1034,0
1036,0
1038,0
1040,0
1042,0
1044,0
1046,0
1048,0
1050,0
1052,0
1054,0
1056,0
1058,0
1060,0
1062,0
1064,0
1066,0
1068,0
1070,0
1072,0
1074,0
1076,0
1078,0
1080,0
1082,0
1084,0
1086,0
1088,0
1090,0
1092,0
1094,0
1096,0
1098,0
1100,0
1102,0
1104,0
1106,0
1108,0
1110,0
1112,0
1114,0
1116,0
1118,0
1120,0
1122,0
1124,0
1126,0
1128,0
1130,0
1132,0
1134,0
1136,0
1138,0
1140,0
1142,0
1144,0
1146,0
1148,0
1150,0
1152,0
1154,0
1156,0
1158,0
1160,0
1162,0
1164,0
1166,0
1168,0
1170,0
1172,0
1174,0
1176,0
1178,0
1180,0
1182,0
1184,0
1186,0
1188,0
1190,0
1192,0
1194,0
1196,0
1198,0
1200,0
1202,0
1204,0
1206,0
1208,0
1210,0
1212,0
1214,0
1216,0
1218,0
1220,0
1222,0
1224,0
1226,0
1228,0
1230,0
1232,0
1234,0
1236,0
1238,0
1240,0
1242,0
1244,0
1246,0
1248,0
1250,0
1252,0
1254,0
1256,0
1258,0
1260,0
1262,0
1264,0
1266,0
1268,0
1270,0
1272,0
1274,0
1276,0
1278,0
1280,0
1282,0
1284,0
1286,0
1288,0
1290,0
1292,0
1294,0
1296,0
1298,0
1300,0
1302,0
1304,0
1306,0
1308,0
1310,0
1312,0
1314,0
1316,0
1318,0
1320,0
1322,0
1324,0
1326,0
1328,0
1330,0
1332,0
1334,0
1336,0
1338,0
1340,0
1342,0
1344,0
1346,0
1348,0
1350,0
1352,0
1354,0
1356,0
1358,0
1360,0
1362,0
1364,0
1366,0
1368,0
1370,0
1372,0
1374,0
1376,0
1378,0
1380,0
1382,0
1384,0
1386,0
1388,0
1390,0
1392,0
1394,0
1396,0
1398,0
1400,0
1402,0
1404,0
1406,0
1408,0
1410,0
1412,0
1414,0
1416,0
1418,0
1420,0
1422,0
1424,0
1426,0
1428,0
1430,0
1432,0
1434,0
1436,0
1438,0
