0,68
1,18
2,17
3,153
4,119
5,115
6,9
7,0
8,1
9,1
10,2
11,2
12,17
13,0
14,0
15,0
16,0
17,3
18,0
19,2
20,0
21,0
22,1
23,5
24,1
25,0
26,0
27,0
28,1
29,0
30,0
31,2
32,1
33,13
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,3
49,0
50,0
51,1
52,57
53,7
54,0
55,0
56,0
57,0
58,0
59,0
60,34
61,0
62,0
63,0
64,0
65,17
66,0
67,0
68,0
69,0
70,59
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,62
81,0
82,12
83,0
84,0
85,4
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,2
94,0
95,0
96,0
97,0
98,0
99,62
100,0
101,0
102,0
103,0
104,22
105,0
106,21
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,1
124,72
125,0
126,0
127,0
128,0
129,1
130,0
131,2
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,16
142,43
143,0
144,19
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,56
153,1
154,0
155,0
156,0
157,0
158,0
159,1
160,0
161,1
162,0
163,53
164,12
165,6
166,0
167,39
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,1
176,0
177,0
178,80
179,0
180,0
181,0
182,65
183,3
184,0
185,0
186,0
187,5
188,1
189,1
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,14
207,0
208,58
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,72
225,28
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,59
237,0
238,0
239,0
240,0
241,0
242,0
243,5
244,0
245,0
246,0
247,0
248,0
249,5
250,0
251,1
252,0
253,0
254,0
255,0
256,16
257,47
258,1
259,0
260,0
261,0
262,18
263,0
264,0
265,0
266,10
267,5
268,0
269,3
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,57
279,0
280,0
281,0
282,9
283,9
284,4
285,0
286,0
287,0
288,0
289,0
290,1
291,0
292,0
293,0
294,0
295,0
296,62
297,0
298,0
299,0
300,0
301,0
302,0
303,21
304,0
305,0
306,0
307,0
308,0
309,0
310,3
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,63
319,0
320,0
321,0
322,0
323,8
324,12
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,2
335,0
336,0
337,0
338,62
339,0
340,0
341,0
342,0
343,0
344,2
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,18
360,34
361,58
362,8
363,0
364,0
365,0
366,0
367,1
368,0
369,0
370,0
371,0
372,0
373,3
374,55
375,0
376,1
377,1
378,0
379,0
380,0
381,0
382,0
383,0
384,53
385,15
386,0
387,0
388,0
389,0
390,0
391,57
392,8
393,32
394,0
395,0
396,1
397,1
398,4
399,25
400,2
401,56
402,2
403,1
404,9
405,3
406,3
407,4
408,61
409,8
410,5
411,4
412,11
413,17
414,4
415,65
416,24
417,7
418,65
419,4
420,5
421,6
422,10
1001,221
1004,221
1007,34
1008,79
1009,94
1010,31
1011,37
1012,51
1013,90
1014,36
1015,54
1016,50
1017,41
1018,50
1019,38
1020,107
1021,63
1022,32
1023,49
1024,51
1025,72
1026,55
1027,67
1028,99
1029,107
1030,94
1031,61
1032,36
1033,54
1034,95
1035,56
1036,91
1037,40
1038,154
1039,81
1040,131
1041,115
1042,99
1043,57
1044,95
1045,82
1046,127
1047,94
1048,169
1049,107
1050,89
1051,123
1052,67
1053,94
1054,95
1055,109
1056,126
1057,92
1058,75
1059,50
1060,24
1061,27
1062,120
1063,60
1064,116
1065,36
1066,30
1067,36
1068,34
1069,33
1070,45
1071,74
1072,45
1073,46
1074,82
1075,82
1076,22
1077,115
1078,112
1079,72
1080,60
1081,124
1082,80
1083,89
1084,147
1085,160
1146,60
1148,141
1149,153
1150,190
1151,204
1201,126
1208,40
1209,91
1210,93
1211,90
1212,102
1213,59
1214,111
1215,17
1216,74
1217,75
1218,85
1219,60
1220,59
1221,93
1222,33
1223,29
1224,98
1225,79
1226,54
1227,61
1228,42
1255,166
1256,165
1257,78
1258,34
1259,36
1260,48
1261,59
1262,55
1263,104
1264,25
1265,48
1266,114
1267,55
1268,44
1269,15
1270,21
1271,49
1272,40
1273,78
1274,64
1275,72
1276,115
1277,117
1278,101
1279,20
1280,32
1281,99
1282,114
1283,52
1284,42
1285,39
1286,42
1287,30
1288,64
1289,100
1290,49
1291,121
1292,167
1293,192
1294,163
1295,161
1296,183
1297,183
1298,82
1299,108
1300,70
1301,79
1302,79
1303,95
1304,88
1305,55
1306,20
1307,21
1308,25
1309,43
1310,64
1311,38
1312,42
1313,110
1314,190
1315,120
1316,127
1317,72
1318,72
1319,40
1320,29
1321,108
1322,131
1323,109
1324,63
1325,82
1326,23
1327,22
1328,87
1329,86
1330,38
1331,33
1332,42
1333,53
1334,55
1335,21
1336,31
1337,87
1338,30
1339,89
1340,42
1341,46
1342,31
1343,43
1344,49
1345,21
1346,85
1347,45
1348,17
1349,19
1350,20
1351,23
1352,31
1353,80
1354,26
1355,19
1356,17
1357,14
1358,22
1359,25
1360,84
1361,75
1362,34
1363,81
1364,63
1365,42
1366,46
1367,32
1368,94
1369,42
1370,46
1371,34
1372,33
1373,36
1374,81
1375,150
1376,106
1377,189
1378,68
1379,26
1380,136
1381,31
1382,16
1383,15
1384,37
1385,32
1386,82
1387,66
1388,100
1389,23
1390,14
1391,19
1392,12
1393,13
1394,14
1395,23
1396,62
1397,86
1398,13
1399,14
1400,17
1401,13
1402,13
1403,56
1404,48
1405,15
1406,82
1407,15
1408,26
1409,59
1410,36
1411,42
1412,23
1413,16
1414,26
1415,14
1416,13
1417,14
1418,14
1419,14
1420,13
1421,11
1422,26
1423,34
1424,16
1425,42
1426,128
1427,71
1428,87
1429,14
1430,8
1431,30
1432,83
1433,71
1434,7
1435,8
1436,6
1437,23
1438,7
1439,6
