0,6
1,7
2,7
3,8
4,20
5,61
6,3
7,4
8,0
9,2
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,10
19,0
20,0
21,0
22,56
23,1
24,22
25,0
26,1
27,0
28,0
29,0
30,0
31,0
32,2
33,2
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,65
45,0
46,0
47,4
48,0
49,0
50,0
51,0
52,0
53,0
54,1
55,0
56,0
57,0
58,0
59,0
60,62
61,0
62,2
63,0
64,3
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,1
83,10
84,12
85,68
86,0
87,0
88,2
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,54
99,10
100,0
101,0
102,0
103,0
104,5
105,8
106,0
107,0
108,0
109,0
110,0
111,0
112,2
113,0
114,0
115,0
116,0
117,0
118,46
119,15
120,0
121,0
122,0
123,12
124,0
125,9
126,0
127,0
128,0
129,0
130,0
131,1
132,0
133,0
134,0
135,0
136,0
137,29
138,34
139,0
140,0
141,0
142,0
143,0
144,17
145,0
146,18
147,0
148,0
149,0
150,0
151,2
152,0
153,0
154,0
155,0
156,66
157,0
158,0
159,0
160,0
161,0
162,0
163,2
164,7
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,65
179,0
180,0
181,0
182,0
183,0
184,17
185,1
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,1
196,0
197,0
198,0
199,69
200,0
201,0
202,0
203,0
204,15
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,1
218,0
219,0
220,8
221,59
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,1
232,0
233,0
234,0
235,8
236,0
237,63
238,0
239,0
240,0
241,2
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,3
254,0
255,0
256,0
257,0
258,63
259,0
260,0
261,0
262,4
263,0
264,0
265,0
266,0
267,6
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,1
276,0
277,0
278,0
279,62
280,0
281,0
282,10
283,2
284,0
285,3
286,0
287,0
288,0
289,0
290,0
291,2
292,0
293,0
294,0
295,0
296,0
297,64
298,0
299,0
300,0
301,0
302,0
303,0
304,21
305,17
306,0
307,0
308,0
309,0
310,0
311,2
312,0
313,0
314,0
315,0
316,43
317,21
318,0
319,0
320,0
321,0
322,0
323,8
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,1
334,0
335,0
336,1
337,0
338,0
339,66
340,0
341,0
342,9
343,0
344,0
345,0
346,0
347,2
348,0
349,0
350,3
351,0
352,0
353,0
354,0
355,63
356,0
357,0
358,0
359,52
360,13
361,0
362,0
363,0
364,4
365,52
366,5
367,2
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,1
377,0
378,0
379,61
380,0
381,0
382,0
383,1
384,0
385,13
386,0
387,0
388,1
389,59
390,0
391,1
392,3
393,1
394,1
395,1
396,64
397,2
398,2
399,2
400,1
401,5
402,21
403,23
404,3
405,3
406,4
407,3
408,5
409,9
410,63
411,5
412,5
413,5
414,69
415,5
416,5
417,4
418,4
419,8
420,4
421,5
422,5
423,20
424,5
425,14
426,11
427,9
428,9
429,11
430,7
431,5
432,6
433,6
434,69
435,6
436,49
437,10
438,8
439,30
440,16
441,7
442,8
443,6
444,6
445,5
446,69
447,11
448,55
449,8
450,6
451,6
452,6
453,7
454,7
455,6
456,25
457,7
458,8
459,13
460,16
461,6
462,73
463,7
464,6
465,10
466,11
467,8
468,10
469,57
470,47
471,6
472,25
473,40
474,36
475,7
476,7
477,8
478,11
479,7
480,7
481,6
482,64
483,7
484,6
485,6
486,31
487,31
488,19
489,61
490,8
491,7
492,7
493,6
494,6
495,11
496,6
497,6
498,6
499,29
500,8
501,26
502,10
503,9
504,62
505,66
506,15
507,7
508,6
509,5
510,7
511,7
512,6
513,8
514,71
515,25
516,7
517,14
518,10
519,70
520,8
521,9
522,8
523,8
524,10
525,6
526,6
527,5
528,25
529,50
530,11
531,8
532,12
533,8
534,16
535,61
536,9
537,8
538,19
539,7
540,7
541,66
542,11
543,7
544,7
545,7
546,32
547,14
548,8
549,10
550,74
551,8
552,11
553,52
554,45
555,35
556,50
557,14
558,15
559,13
560,14
561,15
562,17
563,18
564,37
565,14
566,16
567,17
568,16
569,78
570,38
571,11
572,13
573,15
574,74
575,31
576,38
577,18
578,64
579,28
580,22
581,16
582,18
583,79
584,24
585,79
586,32
587,23
588,62
589,42
590,29
591,32
592,28
593,38
594,24
595,33
596,94
597,32
598,23
599,25
600,48
601,58
602,92
603,51
604,72
605,35
606,23
607,38
608,25
609,37
610,14
611,15
612,14
613,114
614,27
615,24
616,76
617,22
618,19
619,29
620,41
621,25
622,89
623,28
624,94
625,52
626,30
627,39
628,31
629,18
630,91
631,38
632,43
633,21
634,19
635,24
636,35
637,90
638,34
639,26
640,16
641,29
642,33
643,18
644,19
645,43
646,29
647,86
648,25
649,89
650,28
651,31
652,29
653,92
654,147
655,120
656,191
657,198
658,177
659,37
660,96
661,184
662,162
663,156
664,157
665,153
666,114
667,25
668,38
669,89
670,92
671,69
672,112
673,24
674,91
675,126
676,79
677,115
678,98
679,30
680,92
681,51
682,86
683,63
684,71
685,37
686,58
687,48
688,31
689,62
690,43
691,15
692,23
693,88
694,54
695,22
696,80
697,34
698,23
699,20
700,17
701,17
702,32
703,103
704,17
705,24
706,18
707,17
708,33
709,16
710,30
711,67
712,27
713,83
714,39
715,54
716,32
717,21
718,25
719,50
720,80
721,24
722,30
723,102
724,33
725,85
726,27
727,61
728,147
729,73
730,44
731,45
732,87
733,161
734,66
735,122
736,87
737,128
738,96
739,58
740,64
741,61
742,74
743,41
744,66
745,85
746,87
747,91
748,172
749,248
750,215
751,101
752,64
753,83
754,66
755,80
756,54
757,54
758,35
759,88
760,24
761,40
762,21
763,94
764,83
765,146
766,112
767,108
768,86
769,54
770,134
771,51
772,69
773,23
774,57
775,112
776,50
777,62
778,47
779,27
780,40
781,29
782,99
783,55
784,69
785,63
786,68
787,68
788,67
789,35
790,98
791,77
792,65
793,62
794,112
795,123
796,193
797,203
798,177
799,93
800,100
801,101
802,111
803,183
804,113
805,177
806,121
807,50
808,62
809,113
810,49
811,37
812,61
813,22
814,26
815,108
816,46
817,18
